PHOS_LOGFC0	PHOS_LOGFC1	PHOS_LOGFC2	PHOS_LOGFC3	ID	SAMPLE
-0.039531097762136695	-0.6406926397719576	0.4047213636087057	-0.039333160610136156	AT5G04990.1	1
0.18902426804029715	-0.4354621633433959	0.1464568741059822	0.005503140313074593	AT5G04990.1	2
0.0	0.0	0.0	0.0	AT5G04990.1	3
0.01909502722078112	-0.052803838015876216	0.028223049812886303	-0.017056807668879508	AT5G05170.1	1
0.2782937806412226	-0.3956525141793763	0.3880430014684702	-0.11654212347422571	AT5G05170.1	2
0.0	0.0	0.0	0.0	AT5G05170.1	3
0.6807546153252798	-1.1899119599238548	0.8793589599566021	-0.22232016314330863	AT5G05170.1	4
0.21904412847084775	-0.7030994704715283	0.7018418544910731	-0.1343420082033446	AT5G05170.1	5
0.0	0.0	0.0	0.0	AT5G05170.1	6
0.41945341033835354	0.435386900828855	-0.293660369864557	0.22396457460781832	AT5G05170.1	7
-0.01984505297249191	-0.13824641513652997	0.3332878044112005	0.019257190129926643	AT5G05700.1	1
0.0	0.0	0.0	0.0	AT5G05700.1	2
0.524742469188143	-0.5987229151802991	0.4252951244210494	-0.0072907195700891506	AT5G05760.1	1
0.11724780517613673	-0.767513303056819	0.7916767229995008	-0.10377194728418086	AT5G05760.1	2
-0.014871645432083854	0.20227377914017272	-0.0852455695608336	0.3534311021635662	AT5G06140.1	1
0.0	0.0	0.0	0.0	AT5G06460.1	1
0.031162657414385855	-1.317862883962749	0.8948724098751305	-0.17302159062328035	AT5G06460.1	2
0.3307157335253801	-0.0647325525373721	0.25776682352428487	0.21896740696450614	AT5G06660.1	1
-0.2577903413278829	-1.0152743503075252	0.904683488247615	-0.21803188540146035	AT5G06910.1	1
-0.6665902358360487	-0.5507057157184576	0.4665125324545352	-0.0022881353556999076	AT5G07270.1	1
0.09115040474596847	0.8295105214009609	-0.6237853029646008	0.7637385561811251	AT5G07460.1	1
-0.13556243475613466	0.12742822911503285	0.08325088891275947	-0.14005248525208783	AT5G08050.1	1
-0.08471902553251953	-1.424839218498031	1.5851505912997492	-0.29082974270886935	AT5G08180.2	1
-0.3116444685862321	-0.23639707182361414	0.5071694412137876	0.29427271998095544	AT5G08300.1	1
0.5377481217689128	-0.35341371360212515	0.425298386725941	-0.42168567461008005	AT5G08390.1	1
0.27925914493274	-0.4397460121059798	0.3597956753966466	0.12665956695856415	AT5G08390.1	2
0.015300524675925185	-1.020855286141385	0.8122867505811464	-0.15022772562209746	AT5G09250.1	1
0.07000657909205844	-0.665778597104101	0.5363328811656716	-0.11848726608088747	AT5G64960.1	1
-0.3585255077359197	-0.9285483206528291	0.5758757616555898	-0.2682750290020931	AT5G10360.1	4
-0.24619683300464398	-1.365860149318893	0.9070788018628966	-0.27820706856625643	AT5G10360.1	5
-0.5333691438499013	-1.297988596186974	0.8494049793194236	-0.3664005450231835	AT5G10360.1	6
0.4510478262359762	-0.41158966857905865	0.6243542370023485	-0.010614452322135646	AT5G10470.2	1
-0.17290914149143044	-0.3271317529812418	0.4719536180539486	0.10532597778522586	AT5G10470.2	2
-0.08908039041082164	-0.466602107751912	0.6024810983626835	0.32954396950759984	AT5G10470.2	3
0.13141480977026954	-0.5823811554644749	0.3360891262204882	-0.02442147179642907	AT5G10470.2	4
0.2156536308311342	-0.5154044578086143	0.48908485321863265	-0.05607411818157142	AT5G10950.1	1
0.39586888975007184	-0.4075585293337736	0.2840874970167322	-0.03883064668879726	AT5G11040.1	1
0.38986888071493525	-0.371778199573599	0.4354285401285647	-0.08539533604388899	AT5G11040.1	2
0.027851683476727288	-0.10084982248874881	0.12391326350046523	0.09825008953857249	AT5G11260.1	1
0.3361347640310132	-0.7239950454571871	0.6918136796819512	-0.17926393903857354	AT5G11390.1	1
0.22040660541260432	-0.6287404260579887	0.5851473076183394	0.06759710212022896	AT5G11980.1	1
0.0	0.0	0.0	0.0	AT5G12180.1	1
-0.1346546861260024	-0.31551875055578016	0.35988493169463603	0.022447346765174216	AT5G12350.1	1
-0.2871863198635412	-0.05305641371660735	0.04310189434903954	0.025587904576921262	AT5G12350.1	2
0.03212285119609662	-0.3960092565630038	0.20576800318266425	0.08466013439870479	AT5G12350.1	3
0.3264503946025446	-0.8683315547793682	0.48815218605518923	0.24083191997104494	AT5G12350.1	4
0.2533217873802846	-0.9207768558464344	0.4226119471246085	0.14617224328535958	AT5G12350.1	5
-0.20456405361386137	-0.7025534607280701	0.4537992488557867	0.07241015797247637	AT5G12350.1	6
0.30342521674973727	-0.4526005643219907	0.20708040352024734	0.005591277937139006	AT5G12350.1	7
0.0	0.0	0.0	0.0	AT5G12350.1	8
0.0	0.0	0.0	0.0	AT5G12350.1	9
-0.10165412119377727	-0.48984484631804853	0.296275714401357	0.3486249875238931	AT5G12400.1	1
-0.09595598886067107	-0.8590009315207898	0.6307781019651562	-0.06601562901028579	AT5G12410.1	1
-0.23333277334890098	-0.43219929889184827	0.662996929695117	-0.08617677591179927	AT5G12410.1	2
0.0	0.0	0.0	0.0	AT5G12430.1	1
0.0	0.0	0.0	0.0	AT5G12430.1	2
0.05855565737769953	-0.9662733635115305	0.7557271308595669	-0.17327300863663814	AT5G12430.1	3
0.3930949463981667	-0.20836553606416255	0.28101676027720796	-0.13604306669628025	AT5G12900.1	1
-0.16211175300215805	0.3579989893518134	-0.08923702037390875	0.5789323705261755	AT5G12900.1	2
-0.013693866300810683	0.01940863978406929	0.04583462235631491	0.4850353843729264	AT5G12900.1	3
0.4583157632247288	-0.6679899802937519	0.5634597235326017	0.03523701713942187	AT5G12900.1	4
0.02537235507985759	-0.089194623539656	0.11765551967359238	0.3182287645108557	AT5G12900.1	5
0.6624502611024727	-1.2557386519086697	1.002028307121115	-0.4243781459816181	AT5G13000.1	1
0.3216187728758145	-0.9220684062495057	0.16314419213518852	0.233764757498671	AT5G13010.1	1
0.02373835061961168	-0.3482291036188776	0.30565155536345967	-0.06717908733417301	AT5G13010.1	2
0.2201039376182416	-0.5123927445795007	0.3599178113884495	-0.08717404134229817	AT5G13010.1	3
0.16024521668213276	-0.24260314719946688	0.20662008137437737	0.22097091213330908	AT5G13020.1	1
0.05456067679988235	0.08542577171596606	0.13846047624502553	-0.2744210248077838	AT5G13020.1	2
0.09005259049620003	-0.567805627941808	0.35086726737836316	-0.08902775629790036	AT5G13160.1	1
0.0	0.0	0.0	0.0	AT5G13300.1	1
0.0	0.0	0.0	0.0	AT5G13300.1	2
0.0	0.0	0.0	0.0	AT5G13300.1	3
-0.02121784937355936	0.37735755094265827	-1.074209273319029	0.01971882179081901	AT5G13680.1	1
0.054139291942440035	-1.3401555281108963	1.1944652618667473	0.10865843158255764	AT5G13960.1	1
0.3763034086661849	-0.6124625866104338	0.4938170447446356	0.06728752639364131	AT5G14240.1	1
0.4756485686187438	-0.653094912490225	0.2781239189100128	0.4184604892561047	AT5G14460.1	1
0.173508420334002	-0.11772546671622809	0.13296486196690296	-0.19437748310484596	AT5G14620.1	1
0.1598358797072032	-0.1687853564654335	0.2785748187273388	-0.09619439702526074	AT5G14620.1	2
-0.3638113548621256	-0.06628583949081647	0.4270577083311614	0.02632875393537574	AT5G15200.1	1
0.01937579811414929	-0.25396427213353207	-0.04291376463062805	0.4269764368811283	AT5G15200.1	2
0.8263546245604466	-0.466509164368239	0.41291216618651405	-0.036974246188166277	AT5G15490.1	1
0.10320170111744784	-0.29084257246525924	0.09234260899230891	0.16956092718427188	AT5G15680.1	1
0.19675685097851814	-1.2454596583745516	0.967035521975091	-0.4661372860424093	AT5G15680.1	2
-0.04973661721862628	-1.0138950881469915	0.7220224192796619	-0.08723028926079539	AT5G15680.1	3
-0.3520751431999332	-0.1275428089536494	0.1709240575461108	-0.17217966688636702	AT5G16210.1	1
0.0	0.0	0.0	0.0	AT5G16210.1	2
-0.09048050345348023	-0.9233814681291386	0.7409526943610358	0.16292012142488452	AT5G16260.1	1
0.17617286090715734	-0.1659887175549195	0.3123440326699688	0.14221064486716772	AT5G16300.1	1
-6.099926350556032	7.615004241635032	-0.18798478579868985	-7.4270194558363425	AT5G16720.1	1
-0.005591257200886739	-0.1911907188191621	0.07488992657251961	-0.10011148479020426	AT5G16820.2	1
