LFC_0-1	LFC_1-2	LFC_2-3	LFC_3-4	PID
-0.1318746698932039	-0.2822417070606014	0.1946577978156333	-0.09235223519370678	AT1G73230.1
-0.15903332189278965	0.10537578850520654	-0.040451052008105996	0.15613851507158932	AT1G73250.1
0.0005270889105026943	3.952542986485753	-4.046945859143286	1.141273327864881	AT1G73290.1
0.036104486913622565	-0.5675965260531107	0.354894268609743	-0.0542265117764075	AT1G73450.1
0.28879970342545397	-0.41663357007898144	0.8048092004485554	-0.10256195360360294	AT1G73530.1
0.4715098801073375	-0.22005665149733392	0.29644363286985936	0.010183099981649972	AT1G73590.1
0.1846311028288938	-0.6539911895839852	0.6224271470010203	0.0029107534254044698	AT1G73600.2
0.2694343763237336	-0.30498626772357745	0.22830347405155116	-0.04910670159121315	AT1G73620.1
-0.044840066919719056	0.25269912127037664	-0.5406128805704561	0.24263851465101893	AT1G73630.1
-0.11052871874461219	-0.3608912504317503	0.320843536463711	-0.18085470893439062	AT1G73670.1
0.02872253821896469	-0.523033400026045	0.39490888755257736	-0.09127242741105474	AT1G73720.1
0.06679431530467142	0.14662465474704664	-0.06835291937810914	0.05234022853989548	AT1G73820.1
0.05407567480983719	-0.011156153501453318	-0.036122417392877366	0.06333170497017204	AT1G73920.1
0.0	0.0	0.0	0.0	AT1G73950.1
-0.18033598172658286	-0.593228907201365	0.30495914934232	-0.26372418934575337	AT1G74000.1
-0.3348699511260468	-1.0232914096249102	0.6343691367683448	-0.31222475345258927	AT1G74010.1
-0.07130873635533687	0.020265579584654133	-0.3327061703535421	-0.04467641192247392	AT1G74020.1
0.43252222827603853	0.6927866497113107	-0.46156162895658315	0.2946713806793098	AT1G74030.1
0.09816458334105	-0.46999417771067037	0.42241614481395434	-0.14476854935500894	AT1G74040.1
0.06913025476471109	-0.39649888206431094	0.2851970468878312	-0.09697642945757726	AT1G74050.1
0.463541381080863	-0.05207812810088653	0.07923910843758508	-0.00030798026340079013	AT1G74070.1
-0.05030480206383909	-0.39498103324917067	0.1955796897929771	-0.05542489532253768	AT1G74090.1
-0.41841270322116164	-0.35867031361520346	0.2586250902857261	0.04248410321744795	AT1G74100.1
0.2888867364009212	-0.8062219040150027	0.68441053431807	-0.21519180142435101	AT1G74160.1
0.236789092393729	-0.2153404616067832	0.14428593628913775	-0.0027076616584823417	AT1G74210.1
