Reporter.intensity.0.P_LF1	Reporter.intensity.0.P_LF2	Reporter.intensity.1.P_LF1	Reporter.intensity.1.P_LF2	Reporter.intensity.2.P_LF1	Reporter.intensity.2.P_LF2	Reporter.intensity.3.P_LF1	Reporter.intensity.3.P_LF2	Reporter.intensity.4.P_LF1	Reporter.intensity.4.P_LF2	Reporter.intensity.5.P_LF1	Reporter.intensity.5.P_LF2	Reporter.intensity.6.P_LF1	Reporter.intensity.6.P_LF2	Reporter.intensity.7.P_LF1	Reporter.intensity.7.P_LF2	Reporter.intensity.8.P_LF1	Reporter.intensity.8.P_LF2	Reporter.intensity.9.P_LF1	Reporter.intensity.9.P_LF2
6992.76398909414	7391.92905236271	6560.25895066466	8098.7254567573	6741.20372840124	6320.41833972664	6709.06055075817	6428.53601600616	6492.97144117142	6588.86333216152	6762.93380422668	6117.45395157771	6386.07666262449	5775.72552961945	5635.97169998567	6082.58338205864	5905.8402912382	5587.32809333453	5603.04347323834	5981.17797061279
5572.10089739564	5907.52593330843	5231.98570840577	5439.38207464272	5374.27784793802	4676.9591846295	5349.00095641669	5199.67595674336	5179.07186469414	5062.8317936136	5391.366039264	5177.32914542161	5095.01148486703	4993.79048190309	4505.14068924221	4831.0078187324	4717.36112313491	4580.87867264074	4479.24644739953	4790.11497292561
5572.10089739564	5907.52593330843	5231.98570840577	5439.38207464272	5374.27784793802	4676.9591846295	5349.00095641669	5199.67595674336	5179.07186469414	5062.8317936136	5391.366039264	5177.32914542161	5095.01148486703	4993.79048190309	4505.14068924221	4831.0078187324	4717.36112313491	4580.87867264074	4479.24644739953	4790.11497292561
14268.8135534174	8099.05582233911	12004.5622572471	11772.5388475468	11881.1194841622	12737.3531285399	11304.6920229631	13206.0761839288	12835.0490260607	13639.5885314802	12156.959117572	12904.2245413156	12405.4155901512	13737.8086009859	15995.2608885491	17491.1957122779	18840.970907541	18057.1651809985	23058.1347990568	27442.337901803
8438.30679570666	6117.90670612598	7975.16904489426	7995.59566306454	8168.92946370112	10210.560545531	8134.50970514377	8556.59209720061	7903.11581305764	7889.72856531435	8192.19859943031	7304.20559322771	7788.65007760728	8082.52328521509	6985.41798918756	8193.31932906951	7274.40036225184	7572.16321257193	6950.15757943748	7279.07954494706
5572.10089739564	5907.52593330843	5231.98570840577	5439.38207464272	5374.27784793802	4676.9591846295	5349.00095641669	5199.67595674336	5179.07186469414	5062.8317936136	5391.366039264	5177.32914542161	5095.01148486703	4993.79048190309	4505.14068924221	4831.0078187324	4717.36112313491	4580.87867264074	4479.24644739953	4790.11497292561
5572.10089739564	5907.52593330843	5231.98570840577	5439.38207464272	5374.27784793802	4676.9591846295	5349.00095641669	5199.67595674336	5179.07186469414	5062.8317936136	5391.366039264	5177.32914542161	5095.01148486703	4993.79048190309	4505.14068924221	4831.0078187324	4717.36112313491	4580.87867264074	4479.24644739953	4790.11497292561
7719.82092233552	5960.62301849369	7071.29843187536	6358.76977017595	7968.93940338181	6869.27103334806	8035.05510809195	7711.61831122512	7854.50677340545	8754.81934068329	8211.06495500875	7976.57514407038	7636.74175090579	7981.43247914354	6648.04584121345	7793.81640234098	7385.6503244371	8970.94043712295	6932.58255747054	8029.36829836902
6715.55972855974	5503.16222082051	6344.76667537276	5852.6673396307	6499.89334589391	6779.42461290039	6472.33651783779	6653.64997579245	6287.08008476807	6271.90150135703	6518.52286565755	6593.95631869201	6195.43758864574	6199.87617316576	5552.36135925079	6741.27872120175	5783.72374816804	6215.32555146809	5524.13149682882	5465.84891440669
9827.65149825759	4986.00482498552	9332.80374575252	8460.64768131881	9539.83050529182	11419.3820550081	9503.05410316526	10051.2267346155	9255.81719094774	11432.963431773	9564.69282648703	11005.9547106468	9133.51424365594	9542.62503064795	8275.2866580246	8907.72783738626	8584.05500518178	9263.50988177235	8237.61204720605	8573.1911749109
11621.7686350369	10038.4225172929	11115.3336757187	16191.8709090055	11327.2081118747	17134.3156144076	11289.5705645269	13538.1792225939	11036.5444267967	12661.6677694323	11352.6526017391	11159.0694937415	10911.3776703091	8641.80845305352	10033.0540844896	8380.04767748039	10349.0524588173	8156.95159583691	9994.49729626407	7048.05222249859
7335.89130341735	5194.91373735368	6879.06964911709	5466.45345467102	7070.18763702024	6212.32501897752	7036.23728204011	7718.41055407048	6807.99905185407	7326.95247763394	7093.13943712572	7278.27539379174	6695.09435657194	6940.31248484418	5902.81644190118	8322.31858827206	6187.85778326295	6419.42310795207	5868.03690020957	6813.30489681689
8031.09013710378	8205.71540767845	7282.27264040119	7116.4235933436	7202.08637998357	6813.81587456014	7767.96523753058	7442.28897705364	7270.78678662767	7746.78611516023	7778.75915656386	7461.33042737411	7591.37132191537	7436.97251097682	7531.58877789103	7501.68801877406	7363.91340718017	8089.86593045438	7508.91711337617	7700.56406398515
8216.58038319004	5854.90373754112	7759.58766631571	6484.40057276082	7950.77722073646	7171.05571636563	7916.81415262187	7436.07920788338	7688.49045577989	8111.52565516841	7973.73761543015	7912.93153845454	7575.54348192445	7880.44872856183	6782.96888889315	8669.62652231431	7068.1169675453	8459.90328894455	6748.17632356776	8957.25243388872
5902.23101738248	6764.9503696845	5632.47303742811	6318.36449993223	6156.03639565439	5591.05112573559	5729.4558220123	6089.69683044248	6512.86402325349	5959.15433056647	6153.4936215954	6068.37908807423	6439.61745993909	5893.29236598371	5796.6660544087	5738.00583201128	5797.1356927526	5499.39511398091	6221.81513184524	5698.99609862864
13269.406775528	10824.9468634188	13918.2442860363	14244.9431964619	17591.1726787985	16427.4323012915	16104.4963008105	17738.0100296993	20589.5539440072	18463.111897599	15411.6263108782	15851.6639078506	14194.3907788303	14264.6869610263	10990.090585987	14155.9313192631	9763.91608745541	11914.3664512642	10138.2578103688	9621.44247708806
7014.29348157014	5585.4985601533	6551.11323127125	4938.25273471652	6744.89143035683	5152.47306895313	6710.4685132963	5709.90474077076	6479.05338752413	6615.32681660934	6768.16270136072	6772.022918513	6364.57714821187	6871.90790576426	5561.2713518052	6997.76107034453	5850.28024311904	7383.67532969702	5526.0077064102	8224.74098427165
5296.76307326515	6578.35063896997	5142.37003913277	6072.17095494177	5140.28082453176	5247.80261085473	5618.27244056643	5812.98915692833	5365.29730992105	5665.02665785475	6101.80651627582	5788.82670838928	6094.7241255914	5590.37586686472	5477.78717320888	5414.36741244676	6655.89969220349	5143.91573441817	6310.90647562744	5370.15209831557
6806.63634319066	7050.2709824234	6386.84711420685	7482.7155952026	6562.47204798915	6436.80180443052	6531.27389175755	6460.92313262109	6321.53788258963	6356.84738228524	6583.56325148043	6541.94084587182	6217.78585040162	5778.2037093652	5489.73425343873	5570.77096913509	5751.66860745278	5469.10498015151	5457.77412883935	5430.19130451726
8684.83424058871	7233.80603040138	5319.1448900681	6660.90973069818	6729.80781439498	5727.88616451807	6657.23125941195	6367.56667937167	6540.39027319678	6200.1020993247	6308.3593165605	6340.2195182813	6453.23276632122	6115.61201946262	5295.37087107565	5916.40490895577	4838.90635501668	5610.30655993063	5789.49829829879	5866.36183007439
7064.74326352204	8123.50786971061	6638.32856625565	6686.57406507159	6816.72536112457	5929.72559223566	6785.03480923269	7176.54729611887	6571.9885691667	6503.48228495921	6838.14944380885	6911.02383481044	6466.59903474887	6122.74987204559	5727.0567123678	5874.47842828474	5993.12513565952	5992.73126650054	5694.59216607958	5884.59319815617
5665.31716671366	6361.85383604481	5235.12552002237	5913.20407990943	5874.86760811188	5182.52944358844	5836.89751981509	5683.47962801503	5756.59443017554	5552.3338289615	5741.04530495819	5662.06336618799	5676.8261853555	5486.16748481576	5979.41095687869	5330.16329767817	5110.29733931041	5090.44984567172	5182.74983706597	5290.9732817049
5572.10089739564	5907.52593330843	5231.98570840577	5439.38207464272	5374.27784793802	4676.9591846295	5349.00095641669	5199.67595674336	5179.07186469414	5062.8317936136	5391.366039264	5177.32914542161	5095.01148486703	4993.79048190309	4505.14068924221	4831.0078187324	4717.36112313491	4580.87867264074	4479.24644739953	4790.11497292561
5572.10089739564	5907.52593330843	5231.98570840577	5439.38207464272	5374.27784793802	4676.9591846295	5349.00095641669	5199.67595674336	5179.07186469414	5062.8317936136	5391.366039264	5177.32914542161	5095.01148486703	4993.79048190309	4505.14068924221	4831.0078187324	4717.36112313491	4580.87867264074	4479.24644739953	4790.11497292561
6382.67594712753	6874.84088419969	6050.36364835987	5828.20488517222	6189.39133520022	5679.58181256207	6164.69434371301	5928.47066898909	5998.66374900321	6131.73658292903	6206.08749087084	5750.57617616898	5916.53187439158	5903.71232887904	5340.19383829218	5478.28835301999	5547.54553123423	5897.84789208265	5314.8936596758	5834.54370499055
5572.10089739564	5907.52593330843	5231.98570840577	5439.38207464272	5374.27784793802	4676.9591846295	5349.00095641669	5199.67595674336	5179.07186469414	5062.8317936136	5391.366039264	5177.32914542161	5095.01148486703	4993.79048190309	4505.14068924221	4831.0078187324	4717.36112313491	4580.87867264074	4479.24644739953	4790.11497292561
5572.10089739564	5907.52593330843	5231.98570840577	5439.38207464272	5374.27784793802	4676.9591846295	5349.00095641669	5199.67595674336	5179.07186469414	5062.8317936136	5391.366039264	5177.32914542161	5095.01148486703	4993.79048190309	4505.14068924221	4831.0078187324	4717.36112313491	4580.87867264074	4479.24644739953	4790.11497292561
5572.10089739564	5907.52593330843	5231.98570840577	5439.38207464272	5374.27784793802	4676.9591846295	5349.00095641669	5199.67595674336	5179.07186469414	5062.8317936136	5391.366039264	5177.32914542161	5095.01148486703	4993.79048190309	4505.14068924221	4831.0078187324	4717.36112313491	4580.87867264074	4479.24644739953	4790.11497292561
6876.52370271546	9041.17713811943	6412.9023739806	7023.16369427219	6606.86510464957	5750.84060378011	6572.40940724831	5968.50913789408	6340.773908907	5825.59105940988	6630.15853647705	6115.55693857915	6226.18865587803	5769.78649525912	5422.11788543792	6067.32136993986	5711.4019948546	5497.6566875189	5386.82065909134	5741.52218526117
11023.4565839381	10421.1520395184	10734.0154530059	9728.76071332383	11575.8515105161	12645.8916922511	11076.7190679757	11002.785884187	11191.6675839762	12033.5894463924	9962.37913622668	11826.9424493459	12468.4724108854	11607.2060174327	11712.9320166586	11767.4458706809	12755.3523503675	11846.6973954191	12821.7219348151	13258.8557532405
13766.7323088164	20074.5679137612	13260.5267165041	14878.8055075312	13472.3051936348	17749.9854978708	13434.6846925265	14236.3981436878	13181.7731516395	14521.8470230836	13497.7381595585	11532.0498494768	13056.6630838217	11546.2767246314	12178.7372952859	9047.51258626068	12494.5925523194	12134.6382227722	12140.1979696286	9718.21444069504
10632.7190799606	6780.70657192939	10141.0551163362	8127.95271209802	10346.7498914587	12204.8450820451	10310.2101041285	12279.5936449353	10064.563883448	11390.9978526991	10371.4522515722	10550.3276043153	9943.04781810458	9370.33809853758	9090.34196199591	10350.4137695541	9397.12373201818	10977.1466325902	9052.90974493665	10039.7828724656
17558.4683234616	16273.5605457559	14888.4037691006	16173.145396552	12115.3649260015	17359.7698182422	12859.0960270331	14202.1579041379	12889.815203686	13560.4824504248	11811.7059706831	12475.123690683	12600.8952172791	12271.6058737345	11922.4001566589	12063.2002286357	11662.1545599448	10278.4888736134	12524.5609263345	8759.93784775226
6650.50719235189	7182.24819557199	7315.80429758141	7143.13580320041	7291.96644491537	7247.10276343246	7446.13222925821	7661.44523632031	7448.68001803438	6725.68530312015	6888.6960606732	6803.51424828936	6392.62483848068	6689.27713779723	5782.69802964022	6964.0091416282	6701.34276305222	6173.68178444652	6234.98384330676	5775.10811959188
5572.10089739564	5907.52593330843	5231.98570840577	5439.38207464272	5374.27784793802	4676.9591846295	5349.00095641669	5199.67595674336	5179.07186469414	5062.8317936136	5391.366039264	5177.32914542161	5095.01148486703	4993.79048190309	4505.14068924221	4831.0078187324	4717.36112313491	4580.87867264074	4479.24644739953	4790.11497292561
6671.3463051954	6658.74388314276	6289.32500410274	6034.77783914953	6449.14917555715	6426.01464563307	6420.75787961052	7020.67074225411	6229.8915648595	6516.13315971509	6468.34282904572	6315.03189468787	6135.47397719672	5933.91158099131	5472.9242995701	5951.5929710477	5711.29273737766	5470.32911281909	5443.83958862576	5330.4969957806
5715.29823010594	6028.28807550382	5354.02844866562	5463.64258185277	5505.17091984476	4919.43841151924	5478.3218482037	5692.91815697241	5297.82345291213	5226.04347882259	5523.32196791727	5324.46631525704	5208.53465890642	5065.66070870602	4581.97489235698	4759.3492984474	4807.39508013893	4514.7336668654	4554.47007224339	4884.50843795456
5572.10089739564	5907.52593330843	5231.98570840577	5439.38207464272	5374.27784793802	4676.9591846295	5349.00095641669	5199.67595674336	5179.07186469414	5062.8317936136	5391.366039264	5177.32914542161	5095.01148486703	4993.79048190309	4505.14068924221	4831.0078187324	4717.36112313491	4580.87867264074	4479.24644739953	4790.11497292561
6918.95322198787	6536.33122224319	6471.15526476014	7498.77488114407	6658.49805765729	7777.06465438916	6625.2183313918	6919.62343154118	6401.48854039682	6500.56677144349	6680.99648588455	5848.45478751639	6290.81407601268	5995.73639222122	5514.18619857625	5967.3586436461	5793.5970565899	5365.53154473358	5480.09366470398	5005.21115224616
6625.00029574164	7911.97650945027	6186.95306250761	6356.0262041853	6370.21649810474	6261.17317606937	6337.66143219146	6366.78586749141	6118.80331916183	5897.24478407778	6392.22502690215	6260.47230817747	6010.53877232631	5557.54698263807	5250.82183420183	5345.90497218543	5524.14856853122	5117.13376428861	5217.47165942849	5367.62761141599
6253.8648775378	6777.94178819465	5860.68836194043	6440.78514319291	6025.17947974185	5719.27661686187	5995.95914364629	5786.83092303452	5799.51943632087	5820.09035144295	6044.93359758458	5610.45116567672	5702.34480751828	5714.17751702025	5020.4483454249	5133.15529583734	5265.77726173795	4985.35920275535	4990.51434626427	5127.81277089675
5572.10089739564	5907.52593330843	5231.98570840577	5439.38207464272	5374.27784793802	4676.9591846295	5349.00095641669	5199.67595674336	5179.07186469414	5062.8317936136	5391.366039264	5177.32914542161	5095.01148486703	4993.79048190309	4505.14068924221	4831.0078187324	4717.36112313491	4580.87867264074	4479.24644739953	4790.11497292561
6939.36420640564	6390.57358372907	6208.24190973729	5967.98705996573	6477.94897122425	6198.04367388682	6242.19630798686	7055.49113593998	5971.65522807336	6178.95148267586	6339.92615268125	6280.64337834314	6423.6099026143	6053.47072680893	5838.61005268681	5654.43943207416	5706.73302408867	6028.71547987323	5457.21187042357	5935.05229984891
5572.10089739564	5907.52593330843	5231.98570840577	5439.38207464272	5374.27784793802	4676.9591846295	5349.00095641669	5199.67595674336	5179.07186469414	5062.8317936136	5391.366039264	5177.32914542161	5095.01148486703	4993.79048190309	4505.14068924221	4831.0078187324	4717.36112313491	4580.87867264074	4479.24644739953	4790.11497292561
9144.62994886206	7100.56163669371	8658.67371301567	12063.866282203	8861.98057714893	9488.50167731903	8825.86498027105	8395.14950083481	8583.07046697824	9886.78926517992	8886.39616752247	7342.89783363583	8462.96508184116	8030.64775970634	7620.15828944563	7373.95781287599	7923.37862938539	8778.48171745404	7583.16062305697	7991.55732968677
5572.10089739564	5907.52593330843	5231.98570840577	5439.38207464272	5374.27784793802	4676.9591846295	5349.00095641669	5199.67595674336	5179.07186469414	5062.8317936136	5391.366039264	5177.32914542161	5095.01148486703	4993.79048190309	4505.14068924221	4831.0078187324	4717.36112313491	4580.87867264074	4479.24644739953	4790.11497292561
5842.93383580122	6108.85310034412	6536.84259808626	6904.81195343586	6648.73133210845	6603.20088831902	6822.303308706	6284.27809835273	6291.09246458675	6901.97541915488	7274.66562785382	6776.107674021	6979.52586609149	7255.57337506812	7512.65431662036	6784.25390225955	7250.20413722343	7092.0504878458	6819.95025365698	7112.17410167626
7289.27192858565	5167.99408911965	6842.49831828652	6027.24177511862	7029.4125607372	5944.91893598295	6996.20896252195	6627.2038266758	6772.99095797115	6464.68617997691	7051.85952335261	7030.10795167844	6662.56966367373	7291.38979268622	5887.71833829181	7092.26250707142	6166.49003828876	7452.21022929657	5853.7037917837	8217.38154651397
8742.40565572564	6564.87570345106	5569.00725291417	5987.35460918692	5329.07968389374	5046.79906502696	5456.53489685938	5691.64350041447	5407.60801398486	5522.82703647621	5241.06153780279	5664.07557510913	5375.85457857198	5437.65489729204	4947.44217100099	5236.83965637546	4765.93451898223	4928.27028077812	4587.13580325593	5186.39259694971
4908.49823966496	7163.79112649246	5635.77628073437	6611.55056681201	5602.8395078177	5712.16710657795	6101.70480026519	6328.78398073553	5903.38166072929	6167.35732558049	6123.66352618635	6302.42281981681	6447.00998487009	6085.9135302293	6774.13541550658	5893.88881955195	7382.77720830804	5598.82682723244	7512.33108175441	5845.6500407295
4904.86294816572	8643.2966705727	6294.02741814724	8046.94643907223	6244.04565770405	7075.72560909802	6609.53199926054	7741.59414990883	6633.43344861852	7567.27369936503	6877.97417888452	7713.12741717628	7711.20237969092	7479.32466092413	9563.1013149374	7271.96216525285	10485.5729363273	6953.33238635985	11256.7358777292	7219.87036139346
9083.92890748019	12479.5996267058	15504.5541043781	12624.9645261752	13851.7812151777	15200.1052745659	14541.9460258928	13581.3046116762	15933.4971633651	15571.8488150557	16149.2089312198	16225.3775140273	18158.1309670627	20631.8786757594	20391.7219559048	19802.1665542891	24063.0048574691	23390.4865971422	22234.7996809401	23004.3427943071
5856.75754416299	8430.75469258539	6662.85093201153	7848.11465395493	6174.13683532336	6899.22235542913	6484.35500141974	7549.78246565944	6920.05463997089	7379.46967181115	7532.9376474353	7521.97018793591	8092.90082301765	7293.54259666642	8301.49893212312	7090.9473999069	9208.39771085737	6779.64297362047	9727.90150904118	7040.05319544487
9179.39086682793	9642.46930922754	10353.6810591403	9274.38342039788	9941.47638977254	11864.5602019507	11065.2573236125	10733.3436185233	10660.5428037516	10925.4576097568	10649.2545760569	12129.7283372732	11705.789022278	12649.8850915177	14228.382910751	13845.6438956595	14771.9141029868	15241.502313531	17592.8217124145	15288.7941694944
6422.48760779522	5428.915167582	5988.68171335841	5220.82153655331	6170.17072313901	4498.63167443033	6137.93086767252	5486.09434041858	5921.19182157325	5533.95781126209	6191.96615704624	6012.04150246312	5813.97553298026	5805.04836383428	5061.61446125582	6670.28506382319	5332.29474288633	7042.71358196311	5028.58719547364	6667.47161828455
10495.9308603647	7305.8315981259	12321.1429742768	9891.84001554116	12713.2568165541	11583.3065542649	13052.2588516828	12593.7937618111	12862.7157271215	14729.8525176483	13999.2977933659	15460.4590123903	16289.3584619834	17802.566214934	17943.3980315087	17872.6785086297	19236.4935855494	22445.8362108113	19433.3269549355	22434.1380213739
6495.20469995226	7898.56325363494	9156.7030210296	8092.39106184159	9394.9533779785	8851.20213042093	9992.00525183939	9080.8627970059	10650.4610268941	10664.099265593	11086.5669373586	10491.1179867542	11670.4009958412	12625.0845688494	13986.6431793823	12352.5185461714	13894.4931121402	15460.6725632531	12327.4047083077	14901.3286272106
5572.10089739564	5907.52593330843	5231.98570840577	5439.38207464272	5374.27784793802	4676.9591846295	5349.00095641669	5199.67595674336	5179.07186469414	5062.8317936136	5391.366039264	5177.32914542161	5095.01148486703	4993.79048190309	4505.14068924221	4831.0078187324	4717.36112313491	4580.87867264074	4479.24644739953	4790.11497292561
5572.10089739564	5907.52593330843	5231.98570840577	5439.38207464272	5374.27784793802	4676.9591846295	5349.00095641669	5199.67595674336	5179.07186469414	5062.8317936136	5391.366039264	5177.32914542161	5095.01148486703	4993.79048190309	4505.14068924221	4831.0078187324	4717.36112313491	4580.87867264074	4479.24644739953	4790.11497292561
4734.84900257892	7566.73628981741	5011.14080304924	6973.31789239318	5260.07647228234	6006.8718712049	5730.64931285422	6669.46680537465	5497.75038480697	6496.00336571152	5893.67651873387	6641.1400235177	6761.761248663	6408.48671074975	9481.09848897432	6202.14367042337	7192.78563416793	5885.08036974085	9833.08623563506	6150.30796527508
5572.10089739564	5907.52593330843	5231.98570840577	5439.38207464272	5374.27784793802	4676.9591846295	5349.00095641669	5199.67595674336	5179.07186469414	5062.8317936136	5391.366039264	5177.32914542161	5095.01148486703	4993.79048190309	4505.14068924221	4831.0078187324	4717.36112313491	4580.87867264074	4479.24644739953	4790.11497292561
5334.92143936075	6089.71531995356	5410.43892999476	5624.5299241104	5445.59416375517	5079.40345850115	5372.61138550265	5542.39942143987	5674.63742863928	5420.24026657538	5939.2856000405	5515.38904761633	5739.61340426412	5348.65595470241	5068.61108010268	5238.59218782781	5535.53392145107	5098.4097206441	4969.29004233197	5162.70545900776
5572.10089739564	5907.52593330843	5231.98570840577	5439.38207464272	5374.27784793802	4676.9591846295	5349.00095641669	5199.67595674336	5179.07186469414	5062.8317936136	5391.366039264	5177.32914542161	5095.01148486703	4993.79048190309	4505.14068924221	4831.0078187324	4717.36112313491	4580.87867264074	4479.24644739953	4790.11497292561
4193.13114577713	9109.93784468334	8076.35220813082	8518.76157346939	8281.17417179982	7555.96709723546	9888.03690322031	8216.05853391482	8976.74026580397	8043.25049510593	9893.90904920328	8187.83877978119	8780.86940369245	7956.06450630951	8803.05566442243	7750.50109657942	8101.23111553036	7434.63576336785	6805.89887383796	7698.86124345331
4193.13114577713	9109.93784468334	8076.35220813082	8518.76157346939	8281.17417179982	7555.96709723546	9888.03690322031	8216.05853391482	8976.74026580397	8043.25049510593	9893.90904920328	8187.83877978119	8780.86940369245	7956.06450630951	8803.05566442243	7750.50109657942	8101.23111553036	7434.63576336785	6805.89887383796	7698.86124345331
6756.23777097848	6675.46287817202	6046.62113999983	6151.80665555247	6651.55392043659	5298.97587878882	5892.82225455716	5883.67625521839	5816.12974388447	5730.60515063036	6010.75463552155	5858.67956544509	5380.31559630771	5653.37694005835	5147.92567784668	5471.29155556378	4978.65190997645	5191.50216735579	5184.26685843463	5425.54964787673
9994.18211144351	6734.24216758686	9515.89795524569	10724.8599366099	9715.99509319442	8588.73845573508	9680.44967468933	9921.62153822786	9441.48830254548	10778.8176819579	9740.02522014513	8572.44589690342	9323.27909244028	9866.61336517094	8493.77819132188	10238.5087732919	8792.21141170748	10893.7518221725	8457.36462906113	9085.50626402855
8992.50784934223	7329.34685553041	11338.3518590176	9202.64165723075	8919.19475821374	9883.78593480746	9997.01925221179	9938.01391213067	9159.04203944018	10923.6231626919	8745.63092186726	11027.9812047969	10302.2546717058	10804.9831758631	13652.3471673568	13652.2313614894	14441.4117529664	12756.8271239569	12371.1636360153	13178.1210633486
5572.10089739564	5907.52593330843	5231.98570840577	5439.38207464272	5374.27784793802	4676.9591846295	5349.00095641669	5199.67595674336	5179.07186469414	5062.8317936136	5391.366039264	5177.32914542161	5095.01148486703	4993.79048190309	4505.14068924221	4831.0078187324	4717.36112313491	4580.87867264074	4479.24644739953	4790.11497292561
5572.10089739564	5907.52593330843	5231.98570840577	5439.38207464272	5374.27784793802	4676.9591846295	5349.00095641669	5199.67595674336	5179.07186469414	5062.8317936136	5391.366039264	5177.32914542161	5095.01148486703	4993.79048190309	4505.14068924221	4831.0078187324	4717.36112313491	4580.87867264074	4479.24644739953	4790.11497292561
13802.0839940464	13718.4406178951	13322.6522996422	15401.051545803	13523.2295269015	12432.4532094551	13487.5988249404	12610.7460906212	13248.0641172577	12634.246977142	13547.3173088851	11714.0441829716	13129.5712900116	12593.8770914805	12298.0801829373	13947.8875644063	12597.2294285518	15666.1151271125	12261.5792542995	14671.1700471663
7094.50386756394	11082.8928766313	10569.8498683159	15345.0432986587	19425.4860494585	21163.6263245653	20897.9132765582	20905.8518376419	24517.6881197682	21700.150638432	22485.6212432486	24924.7001050342	24691.7738274492	27034.3775589291	41597.6044494626	28646.2305204785	21293.1702685714	26360.0507975892	32306.1684445623	29541.4283303749
23735.1412342911	11370.5944934607	28199.2602867178	24181.054620001	25934.2372145916	25486.6649167509	26363.2374646783	29205.272240499	26495.1709107457	31770.126521374	27094.7596072085	33575.0521549548	27916.3226494121	28529.3693056019	28100.2872466484	35124.2138931612	24899.611414553	31626.76164589	23668.2048655872	22898.8500379813
5572.10089739564	5907.52593330843	5231.98570840577	5439.38207464272	5374.27784793802	4676.9591846295	5349.00095641669	5199.67595674336	5179.07186469414	5062.8317936136	5391.366039264	5177.32914542161	5095.01148486703	4993.79048190309	4505.14068924221	4831.0078187324	4717.36112313491	4580.87867264074	4479.24644739953	4790.11497292561
5572.10089739564	5907.52593330843	5231.98570840577	5439.38207464272	5374.27784793802	4676.9591846295	5349.00095641669	5199.67595674336	5179.07186469414	5062.8317936136	5391.366039264	5177.32914542161	5095.01148486703	4993.79048190309	4505.14068924221	4831.0078187324	4717.36112313491	4580.87867264074	4479.24644739953	4790.11497292561
8885.36622047357	6607.12781236244	7259.19646401995	6168.54704583387	9147.76747758124	6711.16070687931	8101.48327808791	7674.96556859828	9295.13783033215	9195.05391771028	9657.53904311637	10484.9804726531	9878.64337912661	11773.3698194167	10496.6619002374	12197.0187329269	9939.77950700635	13124.6155083158	12338.3293552058	13040.7510827499
5077.10450603402	7180.54384762266	4729.87349071115	6590.70636015881	5315.877817947	5630.09223801255	5299.68696520688	6288.68882496257	5391.08274925328	6116.2721289824	5590.48158300993	6260.53297756896	5681.93436375659	6029.28358245611	6662.66704872925	5824.1856936983	7917.75605865405	5509.03567230812	9825.97094971311	5772.66278470475
5572.10089739564	5907.52593330843	5231.98570840577	5439.38207464272	5374.27784793802	4676.9591846295	5349.00095641669	5199.67595674336	5179.07186469414	5062.8317936136	5391.366039264	5177.32914542161	5095.01148486703	4993.79048190309	4505.14068924221	4831.0078187324	4717.36112313491	4580.87867264074	4479.24644739953	4790.11497292561
6848.32580086463	5732.6049211187	6469.39274871679	6321.75971468297	6627.92490627711	6031.11559025474	6599.76312473059	6475.51171328068	6410.43976764566	6340.65554861845	6646.96339883627	5538.22469976377	6316.78544898028	6618.53077280334	5659.59180343084	7344.22553021388	5896.03327780879	6750.78504567463	5630.74221243303	6408.68787288115
12037.0129300284	15076.4777524633	10978.7105675201	14459.7664188773	11659.4315992347	13331.3191051889	9602.70700320087	10460.3512392386	10462.1719795859	9526.45245350591	10321.7370287137	9330.75650629919	10346.4227312291	8398.84768143716	9534.15382652048	7817.42435032239	8483.03535495894	7886.6347797154	8145.43771215691	7472.84449812277
8655.17153637884	4987.00610950015	8160.40701305951	5558.37975261779	8367.3989524576	6470.95305003993	8330.62873580927	7918.41695424883	8083.43340673886	9230.37306102517	8392.25709202172	10058.993431489	7961.15102976322	9568.62190678512	7103.06779071682	9069.17581301487	7411.78420566255	10355.2530225609	7065.39951644757	8122.78835908039
7790.50588118217	5537.18012761536	9421.84316072484	7429.13155059332	13022.4631024467	12422.2813779173	14158.0768965969	14151.2025994818	14039.6748836285	17970.2318421753	17210.2179069344	20093.7847811787	16189.9504675191	17100.8553099314	15898.0790025251	16849.727903343	17237.1300245639	18387.4848148074	16530.3216784686	15090.8404393
5921.50977128631	6987.84763514852	5530.3424677981	6487.23394633239	5529.70573172203	5671.93042724911	5907.12700960359	6230.90213359556	5787.31422911601	6084.56664285005	6265.93902929964	6207.00537741266	6892.02745134442	6010.73671835928	6337.98417124624	5836.66366799938	6561.70899638618	5569.18589981448	6905.07947114353	5792.93454925398
12249.4834068836	15347.7746039351	11757.1854990644	11561.0135475339	11963.1454939676	13911.1028910127	11926.5585927795	9984.48487375522	11680.5956395193	10672.3044168109	11987.8797049364	9323.60616642283	11558.9228931704	11460.5807267542	10705.117570826	11958.8889960652	11012.2949006951	12372.7567374788	10667.6370892233	12453.0153057484
6192.13176303118	5791.65168032446	5910.09676472641	5995.28520983977	6028.09021115539	5482.6391248605	6007.12975926102	5638.39558693571	5866.21881894624	5406.63847382203	6042.26031636583	5968.40736300711	5796.5131137925	6196.78403969787	5307.37233375802	5870.86007442758	5483.35268291834	5859.9689587714	5285.89995413307	5798.2287914365
