Reporter.intensity.0.LF1	Reporter.intensity.0.LF2	Reporter.intensity.1.LF1	Reporter.intensity.1.LF2	Reporter.intensity.2.LF1	Reporter.intensity.2.LF2	Reporter.intensity.3.LF1	Reporter.intensity.3.LF2	Reporter.intensity.4.LF1	Reporter.intensity.4.LF2	Reporter.intensity.5.LF1	Reporter.intensity.5.LF2	Reporter.intensity.6.LF1	Reporter.intensity.6.LF2	Reporter.intensity.7.LF1	Reporter.intensity.7.LF2	Reporter.intensity.8.LF1	Reporter.intensity.8.LF2	Reporter.intensity.9.LF1	Reporter.intensity.9.LF2
7390.17511165417	18271.0689468158	16417.3847779373	23917.6784222844	24740.4698110783	2115.95720872449	30215.6688081712	24043.101117718	24901.3047100066	23635.028500529	36940.1421495219	28530.4282185494	30159.5570700848	30272.8152421812	19847.6256463108	23956.2730541775	25200.1888386413	25155.6519897049	18382.0951376545	27970.4003414254
67630.7014567627	87840.4827888071	80093.8279128351	82826.3732842241	78118.8259677624	70907.6494554856	85677.2933066813	79533.0438525365	80900.8734534003	83999.4507461792	88916.8855305073	84808.9092299499	95180.7038544949	91486.662078584	89356.243638339	82173.2077480155	92037.3758488936	93656.8700852103	87031.0656588701	89444.3149331395
272930.984944374	297048.132838645	230800.372603943	230292.869297578	216004.429300186	243645.725066356	230437.042655092	218525.739036649	219516.674622086	229754.800619807	218566.4543329	232064.819448413	238665.914419863	237332.622004658	259148.447351628	235196.702481252	240861.471484919	255248.442196121	259319.478969811	234503.039585417
32631.5224446757	36302.2182831126	33281.7049092196	40609.2534045592	35077.1365130492	20240.6859170161	39102.2981373189	43378.4342718006	37581.2396880008	44066.0241893501	46168.0314776666	48135.8078995529	44850.2807172732	47110.6576094571	47622.072996235	49089.1242034854	65492.9288079877	44975.2729381245	51222.8923979635	53714.3386611497
62377.6108926209	67902.8123325411	69104.9874188323	77063.1094354838	74781.2509580785	61730.7276955523	77030.3046992818	74146.3493459099	75222.3581056914	75396.7436424223	84221.3782833598	80250.4392546726	81310.9474357583	82290.5114979375	81252.3429400966	78643.1440917756	78188.195552518	82556.8328386758	80775.4183401296	81064.9451962668
10257.3193143668	15954.0858060804	16138.5205622801	23546.2663604543	24383.5053657087	1894.17118179383	30330.8848260573	24186.8322041905	24861.1443459829	24200.0355187015	37579.0684308532	29225.9606619779	29569.3976196438	31694.1790045486	20428.2728285839	24558.2237013053	25207.9453390267	25897.9267921361	17985.3963099691	28742.8960402642
25436.0513383707	33920.8318481689	32616.6712598479	42923.1676648181	43838.8492456365	23334.9364516159	50718.023091106	43294.4947508056	47952.2072811768	45555.0406683111	58923.3642112443	50917.3248450281	54427.2207175548	56890.1936501008	49143.160083225	52477.9259851329	51489.7219163199	56789.1681098097	49029.1307404754	58179.8500091499
19035.9689825897	28451.2891536478	26776.7426108164	32952.513747382	31260.8211919968	11332.7543465978	37593.0644906516	31079.1045696824	32807.9205826526	33828.5814125441	43950.3038626822	37584.005036783	38023.4580423057	40411.603584176	31710.9729296303	36956.9676873597	43458.4860635495	39308.691753559	33611.0829451677	41899.6832529453
74264.1796761905	55955.3037833941	35489.0814983925	38260.5428720422	31362.659086422	10887.6255321022	29885.9795911457	28981.7727770565	25318.5121016735	27441.0681138183	34565.9748015292	33401.1818264203	28484.3565500621	35347.4119179026	20098.4440059209	28636.6757461192	23530.8317949325	29835.3484542799	18857.9539615164	31866.5762911462
44256.935883397	57524.5642132544	63214.5751589637	64833.0724865512	70877.8551016172	57410.1323515377	72596.5986045763	69278.7383490478	70939.9063848244	67728.2815161362	74165.6522700555	69648.8115185774	72890.3939082042	76512.6431370256	70672.0207394164	71894.5882834198	75336.9622371869	70946.5890702433	71636.9266155117	74464.8212499374
66346.6340805638	87859.6270117297	82887.5051384951	88097.1476880549	90296.0198098379	85934.1136764695	103217.892928394	104596.911328366	99003.6851451512	116986.340752707	110610.72383918	121275.929093458	121628.526824554	139411.59316708	174101.419196596	155394.056978049	175706.953891428	172725.916775158	198852.223917271	182926.82415803
13535.7981830511	19795.9927967355	22909.2485025978	28003.5230015489	32471.4459764448	9622.49079178036	38012.8479920785	30705.7247612561	32271.9716204111	33420.9804895712	46539.9885519442	37590.7704395476	39252.8798687888	41222.5864805892	28081.5592548917	33461.8284787472	33091.3391481537	35832.420377375	24811.0321642161	37611.4202722988
320782.08063828	283505.155017027	142002.906264755	142504.831928476	107904.218952808	128943.156814681	109733.68065009	110530.536458597	98689.0059168114	106831.355320069	102884.300298242	113317.073889198	102708.46117635	114397.2915234	96644.5942317291	106047.15048947	94356.4764692849	100881.21513004	91541.8843505295	105590.659623065
56915.9121606772	63805.6134642893	55324.516407379	59127.4161450316	69593.1109179175	53161.3959675764	64644.6983731545	77158.9204325264	69906.0149969643	72857.0903183666	67730.9923496155	71932.7349753938	72139.9994748712	73475.7847429126	73443.6858030346	75583.6658906069	72725.5369038922	68064.5841820974	94798.4188322148	80025.7084758028
65831.1883117984	71752.9643092248	84093.1936071053	75081.6028053032	73417.7797670497	54396.5890333057	80728.5240589231	78165.3114762528	70826.6486498981	74739.0069771982	75830.8119113389	75016.9621945118	69394.807616749	71251.520655819	60871.1859379041	64711.5322379064	58711.5543810359	63022.157233096	52767.181798713	61179.5135922843
17250.7128326501	25641.9459656669	25783.8793506607	29810.0228380153	38055.0746957655	16174.2187216496	42231.2309493624	40613.1680402544	40678.5588400222	42995.7238564677	50515.1882700562	46048.8983223766	47128.981837752	43867.0136210069	42449.3485093254	54011.8105437927	44584.3173420234	41949.7520885941	44451.706167421	52954.471525938
17350.58778728	28076.3759048157	28616.2860041335	35326.0652184671	43463.1778790582	20130.8671666872	50632.2926002355	41805.3421478862	44032.4229950772	42659.3980323753	54131.4877862233	48669.7600256072	49309.2343155706	50055.0402935575	37702.7671214048	42765.4598209378	41979.9011834418	42685.827095112	31568.6300154037	41890.5316847685
149957.777135506	135244.0433635	140206.025462902	156240.141438758	153983.546165477	178319.693130084	142893.236597951	142234.752452786	137691.059491199	122553.415608427	122774.156507304	122831.490506255	121380.51024495	117259.418478904	92129.6220216278	103461.612891195	87853.1884661457	90704.4541938495	76587.1554736106	86620.1776158974
79486.1706439133	68804.2739124656	75243.2893073099	90634.9862098704	103829.736046964	93319.4879707189	99297.2995198487	103370.900637695	116861.91285011	111189.226424374	117187.067349399	117102.703437208	121605.534414083	133689.026468959	125690.379957073	133424.07613788	113640.221636943	125580.463965204	135589.877474627	132445.515694158
5523.02455619941	15117.4751943267	15712.0066836748	23898.0577670576	24692.8180461671	2710.12457235216	31651.0869438686	25278.1497481934	25862.6328265893	26438.0150540005	39166.9536486211	31220.5599150542	31985.9577848576	33488.5783921832	26270.4676923345	27318.4431579982	29942.767549803	29918.0103896835	22694.6581026971	32288.0153860423
7972.76656839524	16902.7835281844	17080.7745933774	23954.7794413347	25478.3556928392	3273.97541786663	31002.5606517819	24846.4791991266	25640.6301502064	24935.9996572628	37787.221629089	29541.0825049139	30945.9466836035	31786.3974832682	20541.7179537006	25094.6261768968	25942.1894517824	26481.0493649117	19063.0701625062	28835.042144652
9763.82131339352	20326.1812054846	18942.3206847809	26267.3735376123	27404.8947878307	4492.83626718704	32971.8542814977	26001.2778852696	27568.425166905	25658.838370238	39809.0250815763	30535.5706621357	32914.8021500205	32949.3786438922	22430.0499851946	27390.8273965289	27872.3183839904	28917.8378912075	20939.9582126846	33360.388732947
33422.8771323086	44880.3518320533	31959.8537765966	40995.8141661764	37915.1198491645	18671.8979875683	42934.6724916829	35619.165696367	36544.0479868923	34593.2007184538	48664.3007910854	39373.6347316264	40726.802362711	39722.1737180403	29199.4783541571	33036.9795272533	33475.0477584027	34458.0787997342	26558.6802285297	34553.8231979435
20178.8993107073	25086.5352892154	29718.4322198357	33659.5552973365	34541.639746219	13442.8532716024	40717.6459533188	34999.2434121121	33666.3051218896	35788.1219812489	46566.838022993	39661.9682468502	41018.9240199792	42472.0067065647	32280.5490622145	37452.4633768554	38138.587436076	35963.4605051016	28756.7976368767	40359.7011237899
40870.208033556	46779.7693302363	48395.3106352627	49050.7587271891	58637.0569176473	37634.0677667486	58119.9075900619	59333.5081011602	60918.5413794149	65221.0242974578	70937.7563459882	67241.9863942808	69499.3476978166	71368.5717706071	71059.3880229004	78125.4261067	72839.2361242822	72657.0786489185	75805.4642137091	84002.1186655217
23742.4486030955	29031.8593178674	32167.6639131471	35846.0192943551	39289.5460427673	17052.0254307607	44068.4148301324	37579.5934203779	39466.3350969476	37422.554212467	51551.9111238855	43198.2755203459	42025.1699064523	45263.7605048914	33313.1860060081	39489.6712764127	38293.7212305835	41220.1607969118	32552.3078687974	43447.7068234207
122779.799100357	107147.380967919	108760.515220157	114110.091470997	111010.502592688	107709.623182371	114605.59320522	115596.384851982	119731.968026932	126918.967346911	119191.896798832	132459.863315973	129946.899623368	143821.643642188	154477.908910045	146127.738891201	151813.143131061	155173.431661498	166965.226193749	157727.665243166
97253.4408951736	109143.475668278	117578.886519988	118116.043657791	124093.340500558	120865.908620964	132005.920705496	128585.187907601	132261.375446155	137165.893487371	143583.704803859	143841.739924154	145579.979682046	144991.945278256	148819.503447142	141332.662119054	144003.332445443	151992.758898639	146939.649882239	151772.384504898
117100.380565462	113771.246081689	101153.218304739	114115.071835505	100616.507350378	94582.584602758	109675.218144877	97459.1006490467	106691.266150162	99716.6877114355	110961.636950707	108940.39145304	110366.183088548	119076.521548744	117404.824739185	109763.314917981	116615.621057063	124913.778707667	102688.74470865	109826.93261754
30508.8358228561	40848.8697141305	39576.8202485507	40406.6124953064	47103.9498857853	21244.025763059	40095.4552560425	40625.424004121	43573.4014834467	42232.5893749276	50720.0324509122	45383.8559210272	45252.6038856398	46621.3842530001	36150.5719552879	43097.8206432648	38776.5608213285	42120.3814811639	44212.9739065328	46234.3846909865
183646.079651852	216950.531256844	99188.222204776	102501.962825635	90117.9927618993	88038.7896691655	91262.3840536635	86670.0791368362	94029.7523964656	83635.3033922055	93281.5461885187	85678.6951399561	87073.9109105895	88116.7230403288	82867.3841640994	83172.7277779424	81215.9969930381	89216.4628737648	75256.4480084609	85506.6885420098
256188.19464265	275414.495180221	181852.320741417	179342.829956553	163124.441161466	174522.342164427	156185.485658798	141833.423376501	145793.307482452	130008.147138454	138069.704410609	135347.737478657	135286.243208632	136869.134195392	123317.315774815	128463.32928571	106781.542068208	122856.154585188	96725.5104525775	117092.441348013
69194.1895445025	79430.4992293485	37342.3727453215	52225.741926869	31886.3422707636	11984.9698970174	34270.0558012853	28436.0098909961	27145.4211489801	25757.8026858169	41142.3992762033	30864.192837008	32617.3835018579	32870.8910081717	20505.3058120325	26085.0041367634	25825.8059748479	27098.3262204979	18226.8752202855	28352.3960312889
20310.2874039502	24579.1177856808	27291.2785324526	34668.6754294625	34967.5026906159	14844.9722918847	40400.5371069393	36646.1070934055	34917.3833434642	38525.7578183802	48502.8756068851	43869.2798403622	44496.5653359035	47186.8781228861	42691.4959067794	43814.4358136155	47440.0264456523	46012.1789291127	43741.9175027465	49170.1430550359
465524.427408744	393961.92140058	372169.554686783	363550.76214027	327677.33648723	360298.335969383	315954.360521052	303454.287001166	315727.013756012	330257.929229151	317187.772457308	332608.068499556	341850.205222553	380057.057485651	402562.361055444	413873.262666298	395936.673748495	461748.348127903	439271.183453524	460794.52597354
36178.8612047301	27513.3450398328	30520.9311167549	35268.3247956863	34828.4814860792	15674.4613069347	41076.9648870803	40333.2169689309	33959.4127592087	41126.4199841695	47600.2627067773	45556.1306106384	44975.430432138	47415.866036332	38459.4969366167	47818.0509785989	50980.195636748	44583.8295579223	44025.8610477144	50780.8226492299
13533.7619553978	18951.364245899	22785.5441714135	26993.414545566	27076.7391699158	4892.37543226049	31999.7637734534	27131.6586864085	25844.0757172558	26858.1243756586	39604.1204728156	31786.4957493611	31510.4458694838	33710.0209624097	22823.0090401017	27517.9701585784	28802.945992876	29520.0499707468	22772.3395043409	31761.9284333289
41744.9411056796	40832.3640787716	44292.5772952879	49494.7543314682	51211.2093725668	37443.3871195061	56451.0788950034	50298.1408352934	54284.3435605323	51923.5866732107	61997.2313013772	55273.8354826194	55541.0337658189	59278.3215673983	47584.0725483565	53757.7478458652	50336.627601556	51891.095830304	46722.4947002095	54451.7245499889
32737.5834763675	28712.9635838889	47042.5643941646	51968.8359067185	66976.4383903187	52275.2808851238	71428.9651044217	70587.3588062557	72078.4428211493	75740.774490402	80855.5241948716	81993.0067255245	82730.3146504884	86441.0053578561	80935.3811567893	82800.8724367113	83689.6736148794	90707.6208589518	82761.0690258183	89888.033410564
12909.0540557775	21316.7439623056	22316.3825848917	27811.4053248614	30293.9953354847	9457.5189648368	36194.5254209868	31321.201750907	30455.1514035537	31476.197907664	42518.0290426787	35388.8100571929	35723.9039001251	36249.6263846252	25812.6431558974	32241.0950853008	31182.5788713595	29646.4659103352	24303.0395840462	33244.6224924118
9262.52227071489	19558.8087919325	18482.4950853259	25912.9140249507	26983.3076925568	3658.69727972437	32575.4217315528	26336.8776657167	27147.5769906655	26339.5694087747	39443.4865812483	31556.3069475341	32518.1118075716	33785.5082079864	21985.9838402286	26682.9599356174	27452.8433622911	28387.7476463331	20489.1590241104	29281.326473863
25721.3279165974	36498.8003042968	38210.7777377192	43631.842473314	43972.4074738698	24798.2669832138	52693.5331322588	44845.9459959146	46115.4720971743	46023.6490929222	56222.4027098524	49482.6231445994	50565.4932541531	51262.0051037252	42019.8191474047	44389.4368348118	42888.4376383621	44319.4192057884	38601.9047644654	46001.0625085114
45331.2942970608	47651.5835849785	58405.1621894802	63504.5923650791	81940.7200785673	64623.3198892859	78075.2232504932	81854.1159050911	85927.1188499071	86984.5987717892	92547.65102809	91733.3491478915	100350.49789257	100248.518653179	90830.0954024137	103038.039705091	87892.3164939089	90416.5452940867	98137.7313870075	100691.191721951
16331.517431209	23913.9235134237	24637.1055787899	29878.05474039	31984.9270224469	10467.7521306097	37228.393772261	31542.4934359172	31930.0630802084	31260.2351246773	42995.8030711216	36635.1980973687	37321.9722598172	39198.9096047764	28589.2450966794	32382.8094770183	34924.1607601861	35272.1740098372	29378.7875739961	39436.6542597886
151037.166232957	231556.306025401	236151.647601312	217051.175697209	234590.779177349	267089.145410218	265280.887023257	248773.974390045	255420.66774298	256943.022447811	260226.91453093	262632.748251986	287023.993833594	280279.761338555	292773.314026747	272134.811603216	289005.534927472	270678.751403589	260581.437238025	257525.567860365
599064.877089491	633866.801710553	456074.125385849	443697.656689417	370101.65568547	426919.599642657	334421.667889355	351316.601755916	316016.794755046	318792.646060003	300003.275650597	320295.854087133	292130.613846873	304727.331943098	294405.99329674	283257.768884307	279517.643236327	294421.048599321	259415.996794072	262068.145330414
2335648.20688196	2166314.86907568	1898319.56517495	1882121.68249118	1744870.89410662	2235896.3886602	1726021.93154145	1753101.80321379	1737129.14588538	1756890.35125704	1547229.62093511	1677414.29598891	1645357.31453604	1686778.52701697	1748219.37684161	1702712.31488178	1675036.68495388	1792812.91207063	1715952.75223372	1594891.83711226
48617.2644251476	64259.1018477865	63689.2403140564	68804.5345360788	74794.0955471038	58256.2566678084	82185.1393339723	72336.3115774881	78835.8912293563	81670.0284764216	87345.6774764015	83135.8207115706	88504.8756205057	89803.2548772709	85843.555244141	83670.7666009435	91075.5276956017	91443.8025493385	77885.4422165692	85975.8271697516
1940430.17911225	2102168.39511213	1389438.69875067	1475714.83074518	1233494.98231487	1544680.47068998	1078786.77999147	1162470.76383904	1165738.53616367	1098230.66975924	1022618.12781822	1123114.57020813	1051848.32824634	1067100.675817	1082802.81099024	985223.768928327	961622.081381876	1119261.99288305	1124574.99660725	926452.335962721
1225897.43681848	1009529.22533335	1008164.81406852	1073836.10417276	931336.433348117	1177518.86332814	865161.275197302	901244.173500543	864899.296538171	853376.864105797	775965.399677367	824887.092350564	769416.115583643	815763.61944204	784692.775450542	805558.897732717	724865.431008131	774135.506424716	742733.942112035	734139.663884268
57109.1708945958	69570.6149356089	66807.7944245632	70253.8832696316	68074.3598826435	52746.6569849011	73247.5671144971	67383.2147042706	67077.0795928598	66664.3316016382	74729.265101819	72917.2946397904	67335.9592073128	66780.9227794481	57366.8009023953	58960.1910605728	59157.777120536	61198.0869165584	53299.1370916725	58118.4110567759
14841.2877277838	25416.7022960031	25070.3559296579	32637.6685292833	34923.580097589	11279.4211035426	38053.1234048491	33679.6157623709	34207.7091044919	34295.179047274	45027.9803182937	38309.9262986259	39370.4371714252	39097.7946585416	29418.7260425412	32298.6395235738	34692.3804312763	35580.1050180403	27712.6381600309	36396.1022657132
7277.79419998272	15715.1998715034	16595.8605312573	23534.1144270542	25187.1153360856	1914.99210055154	30838.7252263926	24207.827151585	25353.1323349148	24183.8584406764	37779.8610761145	28891.1604662744	30780.8055682943	31507.9199492599	20136.6237488368	25725.3266949462	25661.6465091657	27048.7325762774	18623.8738521361	29990.9865291262
21670.7869245381	23935.9187387163	30799.8370881008	36872.9841051416	40403.4730976415	19578.5164568812	47685.6357189117	38898.9133134786	40522.9073673003	42234.2692283105	53118.0819819335	45474.8750046007	46962.6881409344	47984.5819796222	36225.0305374515	45792.8726746213	40710.9122836723	43746.1054255556	34302.1045463777	48130.9751988599
121211.815925288	142410.087002791	211643.253632975	233262.738348768	173522.881966738	184236.360201823	169685.061600134	162630.025389649	151367.397057776	133689.271190486	142426.246851094	134976.016107402	126320.929203419	126633.929251476	121149.70021997	114258.119724758	117656.035420125	123266.404572834	96612.5592381968	113386.856224084
15184.8800479153	24647.0227381255	23986.1781531273	31508.3869002812	32386.9865924168	11048.5689326371	37929.98881251	32283.2172202497	32900.2595266179	32722.2554486175	45227.7408899618	37739.9574577007	38073.1585177733	38868.369658921	28661.9375731044	33098.3624529107	33754.9156566933	34117.0223646311	27576.8185206427	35634.2787180664
36847.8257493819	44018.1279131379	43350.5830177967	48213.9618882214	47966.4470668186	32486.7389010904	55780.4655665453	49262.7133023649	49390.3680590265	52262.9537167055	63424.841895612	59059.7154312762	61032.2633148197	61919.5941133315	59530.5303118171	59621.9208817656	61841.9983423697	62499.6617687941	56133.4353683385	65270.5428874969
12878.4735878398	27682.4700723386	20921.2036999489	33938.0305336419	28336.598832701	11834.2280888271	33214.6895685551	27716.8323466577	28479.8935752082	25219.672094482	39205.8126541924	29083.8114231399	33164.6972030033	31836.8697100839	23977.3531130836	25082.7029070115	28746.1823255825	25149.9521976938	22671.6488270506	27789.1312869752
9934.91530888446	20534.3558011987	18809.3006701795	28111.6852127717	26991.4817327062	5420.35648793603	32373.9894650191	26528.6030095877	27149.5938100147	26635.0306174681	38984.6222063624	30282.0766857612	32318.827659159	32605.2508256929	22181.4699753534	25242.4287170165	27443.4180407496	26807.0282277326	20740.7498665553	29254.9691379511
145007.458682243	182909.483311589	191530.924730293	165027.314908506	201833.906956744	209316.566274798	228943.021372268	209859.513276062	263692.418128552	254689.553328309	262325.988762174	277318.946970771	284772.001044834	284588.478454967	318341.863535327	299275.80589082	300296.0953206	333638.13416645	274705.638110243	318289.496938424
11338.977494187	19107.3663584595	19434.2304190063	25825.2946146985	27252.5967274046	4517.81046113289	32627.8845691606	25684.1703013082	27034.1165930452	25999.4142993262	39231.9834390146	30812.9188174912	32562.3966592079	33584.6811872816	22075.7097121536	27190.9606982376	26851.7402377155	28372.2371666297	20064.6558323867	31120.7926193776
23560.1526340944	34657.2562285164	37122.5615468902	45288.7165059089	41886.6136198933	23659.6401617612	51002.654556082	43345.6980699561	44420.8720970191	45195.6574323982	56817.7890575149	48555.08055815	48471.7461365992	57224.870672098	54568.5237267967	56621.7857338118	67715.6844137343	67612.8720232136	60031.0562492104	69175.5158545754
63751.9892276571	57256.1255793668	60588.6640075477	60944.4516836761	60409.4522153737	45582.1499476858	66240.2908514009	61665.5097224092	58159.7873191704	58420.8237197055	66134.4968988122	61728.6291163694	61000.9055732218	63653.6320269675	51409.5504499158	57132.1058213995	52562.101983688	58946.4001642372	53195.8201743441	60094.7666629192
82026.9189875025	73007.9312649301	83912.5786988699	83838.6826064276	79942.7490858834	64016.7214040335	81280.3351866128	73996.4984856863	74677.4087460815	70579.4536346777	72722.3374262567	74411.772138066	68595.1375779219	75323.2051895772	63275.9830107684	69355.9319331318	62421.7210232131	69576.4805063335	60592.4496064568	68726.8251528568
130629.484743997	140047.398793041	120829.876760932	118138.224212733	95700.2754931865	93139.463063782	88510.0069307418	90575.7246257435	83003.0761256798	89820.1360831313	91911.4739101854	89321.3762607923	91387.4688272698	93267.9457490915	78736.7543203535	83785.787147217	82440.3020108177	86511.0183061541	81745.1044396425	78268.2608950734
8111.70136203466	30072.7116128907	17414.8057508724	31984.62337603	25992.2656485514	1290.53359528299	31634.8007953603	23785.9600046678	26158.0160752516	22256.339746915	38564.7913203616	27630.9617084473	31576.9741383805	29572.4423622176	20949.8835940877	23104.9389160019	26466.0348708314	24390.0130700242	19439.5627074487	27066.4561412037
10779.8422881665	15510.7247681408	16500.6428293891	23693.5062758588	24900.5056010097	1772.48742123209	31463.2872039014	24454.053513102	24597.7203866067	24380.2174153579	36981.04788475	29250.4525926119	30465.5670204646	31347.7870059369	20313.7182056707	24740.7575144047	24359.1341621348	26076.15413786	17083.3640533506	28847.2342198253
11710.2300714957	21419.928429123	20102.7796352484	29510.281040162	28516.3581685428	7986.75375090727	36690.927211198	30774.7630608625	31064.2892974243	31241.7297467958	41334.1111424797	36329.869185388	39005.955682605	38644.3502504153	30474.2629085549	31960.7310951914	37151.4005000729	34382.7740410491	31176.3658640107	37428.1973621252
7491.93723826711	16133.6060570708	16348.2196950006	23872.799982041	24828.3804240225	2978.90582843758	31166.5907751155	25075.0367366677	25779.4819300234	25073.2442858384	38307.6984771255	30118.7935171921	31642.8597045635	32044.578035279	21879.20992778	26083.2481209824	27305.5433425334	27534.9914460737	21081.8186371182	30797.3947963121
109988.570880065	114310.188883415	112430.860838023	115700.579857875	126181.887625497	111544.857511255	118463.326737922	117555.735270197	125663.030304008	118689.373911948	127559.576252062	130214.215078311	131435.673010301	126848.321181536	126551.969642389	119003.877009522	109131.662617832	122057.341567983	108876.928564368	116664.227040025
34134.0568804254	56682.7371638706	53293.7061547972	60986.6404816854	59928.0352280155	45449.8168072328	61669.6469203164	58989.3746468255	61129.495645369	63223.7850816555	62853.4013739846	55102.8126917319	60850.6903623093	56310.9467804139	56227.4932954824	48325.0218142544	54800.6730077261	52967.5842804962	47641.6474299825	51241.8299570169
1399378.00749159	1359735.86155818	1687489.8064765	1347890.30793721	1765609.9730364	2105063.55410282	1226375.10439923	2094607.11435911	1869862.00396849	1824353.22325433	1224674.39469267	1699263.8467077	1488125.58446531	1191591.99616347	1227961.61643252	1232777.8080988	1092295.16899131	865140.154107117	966215.901138872	886026.237584837
162079.239724073	150203.873581958	142670.727496074	136488.032889208	175668.670461618	156111.054382722	121808.934998519	184118.739318781	173539.696435481	190932.370349894	127344.582137378	161559.995527764	163358.54744736	157299.020057949	191095.37480925	213901.85011308	189824.841905257	158981.056179227	260151.190255894	219956.511090511
80297.3811063226	74363.1766901756	76624.7019762927	87741.8119053896	75027.0522029844	65327.0544362383	77420.6084617551	72997.6044347103	72673.4414154527	66167.6395464773	74917.1445777312	75161.2718431704	70618.1373518067	74365.6037277172	68145.0920759623	66028.3001684065	68152.0547940944	69561.8118976018	60606.9963866295	68920.2686691941
35496.6082509079	39125.0128336838	41218.2340164948	44675.8230602912	50125.0167005227	28378.4308592322	47133.086541983	49134.3020658178	49899.6971844065	49361.3660222854	55270.3918375608	51435.4015378317	53310.4839481662	51502.9125730879	41513.5739727332	49591.2768732801	47164.7789466185	45288.9214164641	41912.0727714286	49258.2578027518
24635.8111465243	28366.0641528063	24870.9172833403	35290.5895871044	33565.9664085141	13324.7953777939	39712.8808705634	31023.3593565711	34658.7252410269	31436.9258352353	46754.4683821063	36444.335688711	41219.5093868075	43350.2353427609	31360.2895454749	38608.0324199179	35458.8430294177	39114.4254933136	29004.7090237155	41382.9740076384
6476.90572057835	14868.4347695671	15742.5338961268	22640.7708611308	24285.4407346149	1327.34830838852	29905.2457429865	23265.0105306515	24450.5234596443	23537.3920444491	36807.3198013813	28507.0970571664	29847.6520323481	30559.625192658	19263.3711884775	24066.9428597158	24757.3014459633	25928.0934597816	17759.1344115419	28529.0753137091
9858.78446921011	23263.3481599793	18523.1176632911	26139.3047820329	26357.0460664913	4400.89757849248	30938.0090562984	25723.689380751	26263.3159697491	25464.0209930466	39556.3020333286	30530.3891223746	33995.048216347	32576.8971181564	23199.3605245988	26048.9641500943	28766.9118889976	27378.2188490847	21275.2277259366	29820.9015844863
37489.2190556178	37597.0756988653	42201.0513262363	46716.0863894491	48362.3106153601	31077.1077567923	48523.7929513579	42346.9863616785	41404.7394909711	41031.0064447483	48523.4850398286	44450.1281287965	42815.5764311344	44662.6498580804	33900.6037067329	37868.468929658	38289.7761375957	39143.9086170893	33231.6514572515	40702.5315118171
110091.747820388	110662.494869889	59255.8164367012	67287.3665589199	65052.1109422457	49859.5191761405	56204.4165614409	63635.8625875643	59960.0446867888	63131.5505633133	61980.5105215633	67036.9836461743	65381.7726813663	60283.7825761527	64016.5469335461	76751.6544188763	58236.4170148999	54619.0134626129	72178.6327262021	64064.8326290858
57131.5703701585	70240.0220370353	68160.026234575	73117.4712254982	74368.3918546221	61016.856580643	76076.0378646958	72535.571026163	74691.2327075606	76368.6692862994	79686.6402611825	75783.0606191909	78182.9851765713	82597.0221870677	79534.3783535681	75061.2845865068	81072.4791061549	78608.7416001568	79727.6819502628	80114.2345047716
29484.6718725283	63254.1382196246	38092.1172992062	47436.2200176119	47123.9850069625	27886.2534365528	49406.0196667332	47571.5799728009	50568.2434750866	45895.3980433581	56089.9965268215	51296.625729234	54489.4099889209	54027.1381798066	52775.6878711019	48611.3041774557	56794.0607125193	49497.0224637805	57731.9067629242	53221.0567805376
37706.0247243281	44360.7191329616	52022.3815636743	53279.9373645455	57025.1108456953	41643.4185519389	63080.2000722292	55520.4843804485	57692.9510414855	57857.2308674256	72649.6617755935	61063.8052934486	67497.3049177194	72040.5303868297	62750.2399775634	66200.8493515379	66060.4829046436	72768.8428307945	59376.496633701	76158.9600613267
27655.1119004146	25546.3051770711	24182.6305613624	31972.9128062449	30675.5548610989	11869.3429535788	34748.6337131417	33802.3201396087	32495.8024942888	33743.6497388092	41103.6611609054	38465.7377467585	38201.5570305537	40522.5666169789	31421.2664916321	35192.6736956577	37114.9152531119	35917.0991532795	37813.5279349766	38819.7634523847
331511.597337116	311717.577354277	364920.291956643	331156.515819048	351247.99926799	424279.454669977	376065.886874442	373047.45327696	410108.586290637	444257.663231979	425779.800223781	465493.522238745	481543.052168605	533811.349299448	591994.665113929	561765.288030385	597330.672409441	647388.628372929	632194.903407276	645111.747150289
27919.366601848	42097.0455855064	40037.1841842816	36804.2367982202	48753.2938733305	23359.705055229	55470.8056036719	45942.5959822727	51999.0268721245	52008.4798168142	66091.8869666806	52513.2401383528	62020.4866115721	63176.6613653775	61209.4041914281	76532.0744951113	67298.8944939116	71269.0639214714	69956.9460938212	101922.026678762
51789.0118609344	53412.7351309282	59320.6907843359	73656.9941415388	86485.8119825728	67024.4172026067	81985.7367743896	82602.8745788699	86643.550118742	84384.4352287808	90907.1834561398	89962.4116939415	95193.8406732299	90897.9394950589	88872.6431526361	89535.4101293935	82121.3162530382	89987.7309088062	80908.6591401322	91392.9272965927
1253989.9840219	1278381.92002431	468541.506832126	430729.859935343	166380.603001364	267052.669272575	122125.047681501	155937.81138575	64050.0877809998	105805.890064541	89584.3937376338	133688.160876371	84475.7662549766	124513.619701837	72838.2154407499	118540.95637843	71635.660507477	119087.207013121	77476.8067122395	112695.332780793
